rnd_loss
0.018721507862210274
0.018642444163560867
0.012981426902115345
0.012244059704244137
0.008017783053219318
0.007146104704588652
0.005560014862567186
0.004365681204944849
0.004155975766479969
0.0037842453457415104
0.0034274752251803875
0.002909132745116949
0.0036849561147391796
0.0022674049250781536
0.001619730843231082
0.0022565829567611217
0.0014960526023060083
0.0013911043060943484
0.002311142161488533
0.001635118736885488
0.0008059463580138981
0.0009684634278528392
0.0014343846123665571
0.0012626119423657656
0.0010103126987814903
0.0010623210109770298
0.0011309342226013541
0.0009852960938587785
0.0009149698307737708
0.0009019030258059502
0.0007855040021240711
0.0007300821598619223
0.0006391925853677094
0.0006180772907100618
0.0008353382581844926
0.0005842992686666548
0.0005417981301434338
0.0004912803997285664
0.0004875620361417532
0.0005571284564211965
0.00048566784244030714
0.0003695349732879549
0.0003937441506423056
0.0005896403454244137
0.0003260372905060649
0.00028624216793105006
0.00025359008577652276
0.0002478960668668151
0.00026031475863419473
